Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
54	6	0	1.35	165544.799	161015.127	153685.623	166030.445	12344.8227	7143.76444	0	57.8	0	0	3
55	6	0	1.375	166258.355	161613.828	154492.627	166258.355	11765.7285	7143.76444	0	60.7	0	0	3
56	6	0	1.4	166329.875	162144.905	154492.627	166329.875	11837.2478	7143.76444	0	60.3	0	0	3
57	6	0	1.425	167000.961	162740.54	155505.347	167000.961	11495.6135	7143.76444	0	62.1	0	0	3
58	6	0	1.45	165624.442	163222.402	156076.367	167000.961	10924.5939	7143.76444	0	65.3	0	0	3
59	6	0	1.475	166205.885	163704.76	157788.862	167000.961	9212.09864	7143.76444	0	77.5	0	0	3
60	6	0	1.5	166787.196	164133.252	158790.601	167000.961	8210.35938	7143.76444	0	87	0	0	3
61	6	0	1.525	167106.513	164529.248	160105.65	167106.513	7000.86324	7143.76444	0	100	0	0	3
62	7	0	1.55	167031.704	164859.06	160934.167	167106.513	6172.34675	7143.76444	0	100	0	0	3
63	7	0	1.575	167711.081	165180.697	160934.167	167711.081	6776.91397	7143.76444	0	100	0	0	3
64	7	0	1.6	168027.456	165518.473	161382.339	168027.456	6645.11769	7143.76444	0	100	0	0	3
65	7	0	1.625	168252.64	165845.63	162110.264	168252.64	6142.37535	7143.76444	0	100	0	0	3
66	7	0	1.65	167458.374	166100.302	162943.437	168252.64	5309.20313	7143.76444	0	100	0	0	3
67	7	0	1.675	168201.171	166350.67	163803.641	168252.64	4448.99855	7143.76444	0	100	0	0	3
68	7	0	1.7	168284.778	166564.058	164544.711	168284.778	3740.06652	7143.76444	0	100	0	0	3
69	7	0	1.725	169261.616	166788.672	164849.391	169261.616	4412.22547	7143.76444	0	100	0	0	3
